date,closing quotation,opening quotation,high,low,price change
1990/12/11,5.2352,5.2352,5.2352,5.2352,0
1990/12/12,5.2352,5.2352,5.2352,5.2352,0
1990/12/13,5.2352,5.2352,5.2352,5.2352,0
1990/12/14,5.2352,5.2352,5.2352,5.2352,0
1990/12/17,5.2352,5.2352,5.2352,5.2352,0
1990/12/18,5.2352,5.2352,5.2352,5.2352,0
1990/12/19,5.2352,5.2352,5.2352,5.2352,0
1990/12/20,5.2352,5.2352,5.2352,5.2352,0
1990/12/21,5.2352,5.2352,5.2352,5.2352,0
1990/12/24,5.2352,5.2352,5.2352,5.2352,0
1990/12/26,5.2352,5.2352,5.2352,5.2352,0
1990/12/27,5.2352,5.2352,5.2352,5.2352,0
1990/12/28,5.2352,5.2352,5.2352,5.2352,0
1990/12/31,5.2352,5.2352,5.2352,5.2352,0
1991/1/2,5.2352,5.2352,5.2352,5.2352,0
1991/1/3,5.2352,5.2352,5.2352,5.2352,0
1991/1/4,5.2352,5.2352,5.2352,5.2352,0
1991/1/7,5.2352,5.2352,5.2352,5.2352,0
1991/1/8,5.2352,5.2352,5.2352,5.2352,0
1991/1/9,5.2352,5.2352,5.2352,5.2352,0
1991/1/10,5.2352,5.2352,5.2352,5.2352,0
1991/1/11,5.2352,5.2352,5.2352,5.2352,0
1991/1/14,5.2352,5.2352,5.2352,5.2352,0
1991/1/15,5.2352,5.2352,5.2352,5.2352,0
1991/1/16,5.2352,5.2352,5.2352,5.2352,0
1991/1/17,5.2352,5.2352,5.2352,5.2352,0
1991/1/18,5.2352,5.2352,5.2352,5.2352,0
1991/1/22,5.2352,5.2352,5.2352,5.2352,0
1991/1/23,5.2352,5.2352,5.2352,5.2352,0
1991/1/24,5.2352,5.2352,5.2352,5.2352,0
1991/1/25,5.2352,5.2352,5.2352,5.2352,0
1991/1/28,5.2352,5.2352,5.2352,5.2352,0
1991/1/29,5.2352,5.2352,5.2352,5.2352,0
1991/1/30,5.2352,5.2352,5.2352,5.2352,0
1991/1/31,5.2352,5.2352,5.2352,5.2352,0
1991/2/1,5.2352,5.2352,5.2352,5.2352,0
1991/2/4,5.2352,5.2352,5.2352,5.2352,0
1991/2/5,5.2352,5.2352,5.2352,5.2352,0
1991/2/6,5.2352,5.2352,5.2352,5.2352,0
1991/2/7,5.2352,5.2352,5.2352,5.2352,0
1991/2/8,5.2352,5.2352,5.2352,5.2352,0
1991/2/11,5.2352,5.2352,5.2352,5.2352,0
1991/2/12,5.2352,5.2352,5.2352,5.2352,0
1991/2/13,5.2352,5.2352,5.2352,5.2352,0
1991/2/14,5.2352,5.2352,5.2352,5.2352,0
1991/2/15,5.2352,5.2352,5.2352,5.2352,0
1991/2/19,5.2352,5.2352,5.2352,5.2352,0
1991/2/20,5.2352,5.2352,5.2352,5.2352,0
1991/2/21,5.2352,5.2352,5.2352,5.2352,0
1991/2/22,5.2352,5.2352,5.2352,5.2352,0
1991/2/25,5.2352,5.2352,5.2352,5.2352,0
1991/2/26,5.2352,5.2352,5.2352,5.2352,0
1991/2/27,5.2352,5.2352,5.2352,5.2352,0
1991/2/28,5.2352,5.2352,5.2352,5.2352,0
1991/3/1,5.2352,5.2352,5.2352,5.2352,0
1991/3/4,5.2352,5.2352,5.2352,5.2352,0
1991/3/5,5.2352,5.2352,5.2352,5.2352,0
1991/3/11,5.2352,5.2352,5.2352,5.2352,0
1991/3/12,5.2352,5.2352,5.2352,5.2352,0
1991/3/13,5.2352,5.2352,5.2352,5.2352,0
1991/3/14,5.2352,5.2352,5.2352,5.2352,0
1991/3/15,5.2352,5.2352,5.2352,5.2352,0
1991/3/18,5.2352,5.2352,5.2352,5.2352,0
1991/3/19,5.2352,5.2352,5.2352,5.2352,0
1991/3/20,5.2352,5.2352,5.2352,5.2352,0
1991/3/21,5.2352,5.2352,5.2352,5.2352,0
1991/3/22,5.2352,5.2352,5.2352,5.2352,0
1991/3/25,5.2352,5.2352,5.2352,5.2352,0
1991/3/26,5.2352,5.2352,5.2352,5.2352,0
1991/3/27,5.2352,5.2352,5.2352,5.2352,0
1991/3/28,5.2352,5.2352,5.2352,5.2352,0
1991/3/29,5.2352,5.2352,5.2352,5.2352,0
1991/4/1,5.2352,5.2352,5.2352,5.2352,0
1991/4/2,5.2352,5.2352,5.2352,5.2352,0
1991/4/3,5.2352,5.2352,5.2352,5.2352,0
1991/4/4,5.2352,5.2352,5.2352,5.2352,0
1991/4/5,5.2352,5.2352,5.2352,5.2352,0
1991/4/8,5.2352,5.2352,5.2352,5.2352,0
1991/4/9,5.2853,5.2853,5.2853,5.2853,0.0096
1991/4/10,5.2853,5.2853,5.2853,5.2853,0
1991/4/11,5.2853,5.2853,5.2853,5.2853,0
1991/4/12,5.2827,5.2827,5.2827,5.2827,-0.0005
1991/4/15,5.2827,5.2827,5.2827,5.2827,0
1991/4/16,5.2827,5.2827,5.2827,5.2827,0
1991/4/17,5.2827,5.2827,5.2827,5.2827,0
1991/4/18,5.289,5.289,5.289,5.289,0.0012
1991/4/19,5.2979,5.2979,5.2979,5.2979,0.0017
1991/4/22,5.3083,5.3083,5.3083,5.3083,0.002
1991/4/23,5.3036,5.3036,5.3036,5.3036,-0.0009
1991/4/24,5.3036,5.3036,5.3036,5.3036,0
1991/4/25,5.3036,5.3036,5.3036,5.3036,0
1991/4/26,5.3036,5.3036,5.3036,5.3036,0
1991/4/29,5.3036,5.3036,5.3036,5.3036,0
1991/5/1,5.3007,5.3007,5.3007,5.3007,-0.0005
1991/5/2,5.3007,5.3007,5.3007,5.3007,0
1991/5/3,5.3007,5.3007,5.3007,5.3007,0
1991/5/6,5.3201,5.3201,5.3201,5.3201,0.0037
1991/5/7,5.3201,5.3201,5.3201,5.3201,0
1991/5/8,5.3201,5.3201,5.3201,5.3201,0
1991/5/9,5.3264,5.3264,5.3264,5.3264,0.0012
1991/5/10,5.3264,5.3264,5.3264,5.3264,0
1991/5/13,5.3264,5.3264,5.3264,5.3264,0
1991/5/14,5.3264,5.3264,5.3264,5.3264,0
1991/5/15,5.3201,5.3201,5.3201,5.3201,-0.0012
1991/5/16,5.3201,5.3201,5.3201,5.3201,0
1991/5/17,5.3201,5.3201,5.3201,5.3201,0
1991/5/20,5.3332,5.3332,5.3332,5.3332,0.0025
1991/5/21,5.3332,5.3332,5.3332,5.3332,0
1991/5/22,5.3296,5.3296,5.3296,5.3296,-0.0007
1991/5/23,5.3359,5.3359,5.3359,5.3359,0.0012
1991/5/24,5.3359,5.3359,5.3359,5.3359,0
1991/5/28,5.3359,5.3359,5.3359,5.3359,0
1991/5/29,5.3359,5.3359,5.3359,5.3359,0
1991/5/30,5.349,5.349,5.349,5.349,0.0025
1991/5/31,5.349,5.349,5.349,5.349,0
1991/6/3,5.3537,5.3537,5.3537,5.3537,0.0009
1991/6/4,5.3585,5.3585,5.3585,5.3585,0.0009
1991/6/5,5.3585,5.3585,5.3585,5.3585,0
1991/6/6,5.3585,5.3585,5.3585,5.3585,0
1991/6/7,5.3585,5.3585,5.3585,5.3585,0
1991/6/10,5.3674,5.3674,5.3674,5.3674,0.0017
1991/6/11,5.3674,5.3674,5.3674,5.3674,0
1991/6/12,5.3674,5.3674,5.3674,5.3674,0
1991/6/13,5.3737,5.3737,5.3737,5.3737,0.0012
1991/6/17,5.3737,5.3737,5.3737,5.3737,0
1991/6/18,5.3737,5.3737,5.3737,5.3737,0
1991/6/19,5.3737,5.3737,5.3737,5.3737,0
1991/6/20,5.369,5.369,5.369,5.369,-0.0009
1991/6/21,5.369,5.369,5.369,5.369,0
1991/6/24,5.369,5.369,5.369,5.369,0
1991/6/25,5.369,5.369,5.369,5.369,0
1991/6/26,5.369,5.369,5.369,5.369,0
1991/6/27,5.369,5.369,5.369,5.369,0
1991/6/28,5.369,5.369,5.369,5.369,0
1991/7/1,5.369,5.369,5.369,5.369,0
1991/7/2,5.3784,5.3784,5.3784,5.3784,0.0018
1991/7/3,5.3847,5.3847,5.3847,5.3847,0.0012
1991/7/5,5.3847,5.3847,5.3847,5.3847,0
1991/7/8,5.3789,5.3789,5.3789,5.3789,-0.0011
1991/7/9,5.3742,5.3742,5.3742,5.3742,-0.0009
1991/7/10,5.3742,5.3742,5.3742,5.3742,0
1991/7/11,5.3742,5.3742,5.3742,5.3742,0
1991/7/12,5.3742,5.3742,5.3742,5.3742,0
1991/7/15,5.3679,5.3679,5.3679,5.3679,-0.0012
1991/7/16,5.3679,5.3679,5.3679,5.3679,0
1991/7/17,5.3679,5.3679,5.3679,5.3679,0
1991/7/18,5.3679,5.3679,5.3679,5.3679,0
1991/7/19,5.3679,5.3679,5.3679,5.3679,0
1991/7/22,5.3605,5.3605,5.3605,5.3605,-0.0014
1991/7/23,5.3605,5.3605,5.3605,5.3605,0
1991/7/24,5.3605,5.3605,5.3605,5.3605,0
1991/7/26,5.3605,5.3605,5.3605,5.3605,0
1991/7/29,5.3605,5.3605,5.3605,5.3605,0
1991/7/30,5.3605,5.3605,5.3605,5.3605,0
1991/7/31,5.3605,5.3605,5.3605,5.3605,0
1991/8/1,5.3605,5.3605,5.3605,5.3605,0
1991/8/2,5.3605,5.3605,5.3605,5.3605,0
1991/8/5,5.3605,5.3605,5.3605,5.3605,0
1991/8/6,5.3568,5.3568,5.3568,5.3568,-0.0007
1991/8/7,5.3568,5.3568,5.3568,5.3568,0
1991/8/8,5.3568,5.3568,5.3568,5.3568,0
1991/8/9,5.3618,5.3618,5.3618,5.3618,0.0009
1991/8/12,5.3618,5.3618,5.3618,5.3618,0
1991/8/13,5.3618,5.3618,5.3618,5.3618,0
1991/8/14,5.3618,5.3618,5.3618,5.3618,0
1991/8/15,5.3618,5.3618,5.3618,5.3618,0
1991/8/16,5.3696,5.3696,5.3696,5.3696,0.0015
1991/8/19,5.3785,5.3785,5.3785,5.3785,0.0017
1991/8/20,5.3936,5.3936,5.3936,5.3936,0.0028
1991/8/21,5.3888,5.3888,5.3888,5.3888,-0.0009
1991/8/22,5.3862,5.3862,5.3862,5.3862,-0.0005
1991/8/23,5.3862,5.3862,5.3862,5.3862,0
1991/8/26,5.3862,5.3862,5.3862,5.3862,0
1991/8/27,5.3862,5.3862,5.3862,5.3862,0
1991/8/28,5.3862,5.3862,5.3862,5.3862,0
1991/8/29,5.3862,5.3862,5.3862,5.3862,0
1991/8/30,5.3862,5.3862,5.3862,5.3862,0
1991/9/3,5.3862,5.3862,5.3862,5.3862,0
1991/9/4,5.3862,5.3862,5.3862,5.3862,0
1991/9/5,5.3862,5.3862,5.3862,5.3862,0
1991/9/6,5.3862,5.3862,5.3862,5.3862,0
1991/9/9,5.3862,5.3862,5.3862,5.3862,0
1991/9/10,5.3835,5.3835,5.3835,5.3835,-0.0005
1991/9/11,5.3835,5.3835,5.3835,5.3835,0
1991/9/12,5.3835,5.3835,5.3835,5.3835,0
1991/9/13,5.3835,5.3835,5.3835,5.3835,0
1991/9/17,5.3835,5.3835,5.3835,5.3835,0
1991/9/19,5.3899,5.3899,5.3899,5.3899,0.0012
1991/9/20,5.3899,5.3899,5.3899,5.3899,0
1991/9/23,5.3899,5.3899,5.3899,5.3899,0
1991/9/24,5.3899,5.3899,5.3899,5.3899,0
1991/9/25,5.3899,5.3899,5.3899,5.3899,0
1991/9/26,5.3899,5.3899,5.3899,5.3899,0
1991/9/27,5.3899,5.3899,5.3899,5.3899,0
1991/10/1,5.3899,5.3899,5.3899,5.3899,0
1991/10/2,5.3899,5.3899,5.3899,5.3899,0
1991/10/3,5.3899,5.3899,5.3899,5.3899,0
1991/10/4,5.3854,5.3854,5.3854,5.3854,-0.0008
1991/10/7,5.3854,5.3854,5.3854,5.3854,0
1991/10/8,5.3854,5.3854,5.3854,5.3854,0
1991/10/9,5.3944,5.3944,5.3944,5.3944,0.0017
1991/10/10,5.3944,5.3944,5.3944,5.3944,0
1991/10/11,5.3944,5.3944,5.3944,5.3944,0
1991/10/15,5.3944,5.3944,5.3944,5.3944,0
1991/10/16,5.3944,5.3944,5.3944,5.3944,0
1991/10/18,5.3944,5.3944,5.3944,5.3944,0
1991/10/21,5.3944,5.3944,5.3944,5.3944,0
1991/10/22,5.3944,5.3944,5.3944,5.3944,0
1991/10/23,5.3944,5.3944,5.3944,5.3944,0
1991/10/24,5.3944,5.3944,5.3944,5.3944,0
1991/10/25,5.3944,5.3944,5.3944,5.3944,0
1991/10/29,5.3807,5.3807,5.3807,5.3807,-0.0025
1991/10/30,5.3944,5.3944,5.3944,5.3944,0.0025
1991/10/31,5.3944,5.3944,5.3944,5.3944,0
1991/11/4,5.3944,5.3944,5.3944,5.3944,0
1991/11/5,5.3944,5.3944,5.3944,5.3944,0
1991/11/8,5.3975,5.3975,5.3975,5.3975,0.0006
1991/11/14,5.4002,5.4002,5.4002,5.4002,0.0005
1991/11/15,5.3976,5.3976,5.3976,5.3976,-0.0005
1991/11/18,5.3976,5.3976,5.3976,5.3976,0
1991/11/19,5.3976,5.3976,5.3976,5.3976,0
1991/11/20,5.3976,5.3976,5.3976,5.3976,0
1991/11/21,5.3955,5.3955,5.3955,5.3955,-0.0004
1991/11/22,5.402,5.402,5.402,5.402,0.0012
1991/11/25,5.402,5.402,5.402,5.402,0
1991/11/26,5.402,5.402,5.402,5.402,0
1991/11/27,5.402,5.402,5.402,5.402,0
1991/11/29,5.4115,5.4115,5.4115,5.4115,0.0018
1991/12/2,5.4115,5.4115,5.4115,5.4115,0
1991/12/3,5.4115,5.4115,5.4115,5.4115,0
1991/12/4,5.4115,5.4115,5.4115,5.4115,0
1991/12/5,5.4115,5.4115,5.4115,5.4115,0
1991/12/6,5.4115,5.4115,5.4115,5.4115,0
1991/12/9,5.4115,5.4115,5.4115,5.4115,0
1991/12/10,5.4115,5.4115,5.4115,5.4115,0
1991/12/11,5.4207,5.4207,5.4207,5.4207,0.0017
1991/12/12,5.4207,5.4207,5.4207,5.4207,0
1991/12/13,5.4207,5.4207,5.4207,5.4207,0
1991/12/16,5.4299,5.4299,5.4299,5.4299,0.0017
1991/12/17,5.4261,5.4261,5.4261,5.4261,-0.0007
1991/12/18,5.4261,5.4261,5.4261,5.4261,0
1991/12/19,5.4261,5.4261,5.4261,5.4261,0
1991/12/20,5.4261,5.4261,5.4261,5.4261,0
1991/12/23,5.4261,5.4261,5.4261,5.4261,0
1991/12/24,5.4292,5.4292,5.4292,5.4292,0.0006
1991/12/26,5.4292,5.4292,5.4292,5.4292,0
1991/12/27,5.4292,5.4292,5.4292,5.4292,0
1991/12/30,5.4478,5.4478,5.4478,5.4478,0.0034
1991/12/31,5.4478,5.4478,5.4478,5.4478,0
1992/1/2,5.4478,5.4478,5.4478,5.4478,0
1992/1/3,5.4559,5.4559,5.4559,5.4559,0.0015
1992/1/6,5.4559,5.4559,5.4559,5.4559,0
1992/1/7,5.4494,5.4494,5.4494,5.4494,-0.0012
1992/1/8,5.4494,5.4494,5.4494,5.4494,0
1992/1/9,5.4494,5.4494,5.4494,5.4494,0
1992/1/10,5.4591,5.4591,5.4591,5.4591,0.0018
1992/1/13,5.4646,5.4646,5.4646,5.4646,0.001
1992/1/14,5.4646,5.4646,5.4646,5.4646,0
1992/1/15,5.4646,5.4646,5.4646,5.4646,0
1992/1/16,5.4686,5.4686,5.4686,5.4686,0.0007
1992/1/17,5.4686,5.4686,5.4686,5.4686,0
1992/1/21,5.4641,5.4641,5.4641,5.4641,-0.0008
1992/1/22,5.4641,5.4641,5.4641,5.4641,0
1992/1/23,5.4641,5.4641,5.4641,5.4641,0
1992/1/24,5.4668,5.4668,5.4668,5.4668,0.0005
1992/1/27,5.4668,5.4668,5.4668,5.4668,0
1992/1/28,5.4686,5.4686,5.4686,5.4686,0.0003
1992/1/29,5.4686,5.4686,5.4686,5.4686,0
1992/1/30,5.4686,5.4686,5.4686,5.4686,0
1992/1/31,5.4686,5.4686,5.4686,5.4686,0
1992/2/3,5.4686,5.4686,5.4686,5.4686,0
1992/2/4,5.4686,5.4686,5.4686,5.4686,0
1992/2/5,5.4686,5.4686,5.4686,5.4686,0
1992/2/6,5.455,5.455,5.455,5.455,-0.0025
1992/2/7,5.455,5.455,5.455,5.455,0
1992/2/10,5.448,5.448,5.448,5.448,-0.0013
1992/2/11,5.4573,5.4573,5.4573,5.4573,0.0017
1992/2/12,5.4665,5.4665,5.4665,5.4665,0.0017
1992/2/13,5.47,5.47,5.47,5.47,0.0006
1992/2/14,5.47,5.47,5.47,5.47,0
1992/2/17,5.47,5.47,5.47,5.47,0
1992/2/18,5.47,5.47,5.47,5.47,0
1992/2/19,5.47,5.47,5.47,5.47,0
1992/2/20,5.47,5.47,5.47,5.47,0
1992/2/21,5.47,5.47,5.47,5.47,0
1992/2/24,5.47,5.47,5.47,5.47,0
1992/2/25,5.47,5.47,5.47,5.47,0
1992/2/26,5.47,5.47,5.47,5.47,0
1992/2/27,5.4693,5.4693,5.4693,5.4693,-0.0001
1992/2/28,5.4693,5.4693,5.4693,5.4693,0
1992/3/2,5.4693,5.4693,5.4693,5.4693,0
1992/3/3,5.4693,5.4693,5.4693,5.4693,0
1992/3/4,5.475,5.475,5.475,5.475,0.001
1992/3/5,5.475,5.475,5.475,5.475,0
1992/3/6,5.475,5.475,5.475,5.475,0
1992/3/9,5.475,5.475,5.475,5.475,0
1992/3/10,5.475,5.475,5.475,5.475,0
1992/3/11,5.475,5.475,5.475,5.475,0
1992/3/12,5.4727,5.4727,5.4727,5.4727,-0.0004
1992/3/13,5.4755,5.4755,5.4755,5.4755,0.0005
1992/3/16,5.4755,5.4755,5.4755,5.4755,0
1992/3/17,5.4755,5.4755,5.4755,5.4755,0
1992/3/18,5.47,5.47,5.47,5.47,-0.001
1992/3/19,5.47,5.47,5.47,5.47,0
1992/3/20,5.4792,5.4792,5.4792,5.4792,0.0017
1992/3/23,5.4792,5.4792,5.4792,5.4792,0
1992/3/24,5.4792,5.4792,5.4792,5.4792,0
1992/3/25,5.475,5.475,5.475,5.475,-0.0008
1992/3/26,5.47,5.47,5.47,5.47,-0.0009
1992/3/27,5.47,5.47,5.47,5.47,0
1992/3/30,5.4675,5.4675,5.4675,5.4675,-0.0005
1992/3/31,5.4675,5.4675,5.4675,5.4675,0
1992/4/1,5.4675,5.4675,5.4675,5.4675,0
1992/4/2,5.4675,5.4675,5.4675,5.4675,0
1992/4/3,5.4675,5.4675,5.4675,5.4675,0
1992/4/6,5.4675,5.4675,5.4675,5.4675,0
1992/4/7,5.4675,5.4675,5.4675,5.4675,0
1992/4/8,5.4675,5.4675,5.4675,5.4675,0
1992/4/9,5.4655,5.4655,5.4655,5.4655,-0.0004
1992/4/10,5.4655,5.4655,5.4655,5.4655,0
1992/4/13,5.494,5.494,5.494,5.494,0.0052
1992/4/14,5.494,5.494,5.494,5.494,0
1992/4/15,5.519,5.519,5.519,5.519,0.0046
1992/4/16,5.519,5.519,5.519,5.519,0
1992/4/17,5.519,5.519,5.519,5.519,0
1992/4/20,5.519,5.519,5.519,5.519,0
1992/4/21,5.519,5.519,5.519,5.519,0
1992/4/22,5.519,5.519,5.519,5.519,0
1992/4/23,5.519,5.519,5.519,5.519,0
1992/4/24,5.5116,5.5116,5.5116,5.5116,-0.0013
1992/4/27,5.5116,5.5116,5.5116,5.5116,0
1992/4/28,5.5116,5.5116,5.5116,5.5116,0
1992/4/29,5.5101,5.5101,5.5101,5.5101,-0.0003
1992/4/30,5.5101,5.5101,5.5101,5.5101,0
1992/5/1,5.5101,5.5101,5.5101,5.5101,0
1992/5/4,5.5101,5.5101,5.5101,5.5101,0
1992/5/5,5.5101,5.5101,5.5101,5.5101,0
1992/5/6,5.525,5.525,5.525,5.525,0.0027
1992/5/7,5.52,5.52,5.52,5.52,-0.0009
1992/5/8,5.52,5.52,5.52,5.52,0
1992/5/11,5.515,5.515,5.515,5.515,-0.0009
1992/5/12,5.515,5.515,5.515,5.515,0
1992/5/13,5.5,5.5,5.5,5.5,-0.0027
1992/5/14,5.5,5.5,5.5,5.5,0
1992/5/15,5.5,5.5,5.5,5.5,0
1992/5/18,5.5,5.5,5.5,5.5,0
1992/5/19,5.5,5.5,5.5,5.5,0
1992/5/20,5.5,5.5,5.5,5.5,0
1992/5/21,5.5,5.5,5.5,5.5,0
1992/5/22,5.5,5.5,5.5,5.5,0
1992/5/25,5.495,5.495,5.495,5.495,-0.0009
1992/5/26,5.495,5.495,5.495,5.495,0
1992/5/27,5.4911,5.4911,5.4911,5.4911,-0.0007
1992/5/28,5.4911,5.4911,5.4911,5.4911,0
1992/5/29,5.4911,5.4911,5.4911,5.4911,0
1992/6/1,5.4866,5.4866,5.4866,5.4866,-0.0008
1992/6/2,5.48,5.48,5.48,5.48,-0.0012
1992/6/3,5.48,5.48,5.48,5.48,0
1992/6/4,5.485,5.485,5.485,5.485,0.0009
1992/6/5,5.485,5.485,5.485,5.485,0
1992/6/8,5.48,5.48,5.48,5.48,-0.0009
1992/6/9,5.48,5.48,5.48,5.48,0
1992/6/10,5.48,5.48,5.48,5.48,0
1992/6/11,5.48,5.48,5.48,5.48,0
1992/6/12,5.48,5.48,5.48,5.48,0
1992/6/15,5.48,5.48,5.48,5.48,0
1992/6/16,5.4747,5.4747,5.4747,5.4747,-0.001
1992/6/17,5.4747,5.4747,5.4747,5.4747,0
1992/6/18,5.4747,5.4747,5.4747,5.4747,0
1992/6/19,5.4747,5.4747,5.4747,5.4747,0
1992/6/22,5.4747,5.4747,5.4747,5.4747,0
1992/6/23,5.47,5.47,5.47,5.47,-0.0009
1992/6/24,5.47,5.47,5.47,5.47,0
1992/6/25,5.4621,5.4621,5.4621,5.4621,-0.0014
1992/6/26,5.4621,5.4621,5.4621,5.4621,0
1992/6/29,5.4621,5.4621,5.4621,5.4621,0
1992/6/30,5.4621,5.4621,5.4621,5.4621,0
1992/7/1,5.4621,5.4621,5.4621,5.4621,0
1992/7/2,5.4621,5.4621,5.4621,5.4621,0
1992/7/3,5.4621,5.4621,5.4621,5.4621,0
1992/7/6,5.4621,5.4621,5.4621,5.4621,0
1992/7/7,5.4621,5.4621,5.4621,5.4621,0
1992/7/8,5.4621,5.4621,5.4621,5.4621,0
1992/7/9,5.45,5.45,5.45,5.45,-0.0022
1992/7/10,5.4585,5.4585,5.4585,5.4585,0.0016
1992/7/13,5.4585,5.4585,5.4585,5.4585,0
1992/7/14,5.4585,5.4585,5.4585,5.4585,0
1992/7/15,5.4585,5.4585,5.4585,5.4585,0
1992/7/16,5.4585,5.4585,5.4585,5.4585,0
1992/7/17,5.4485,5.4485,5.4485,5.4485,-0.0018
1992/7/20,5.4335,5.4335,5.4335,5.4335,-0.0028
1992/7/21,5.4335,5.4335,5.4335,5.4335,0
1992/7/22,5.4285,5.4285,5.4285,5.4285,-0.0009
1992/7/23,5.4247,5.4247,5.4247,5.4247,-0.0007
1992/7/24,5.42,5.42,5.42,5.42,-0.0009
1992/7/27,5.42,5.42,5.42,5.42,0
1992/7/28,5.42,5.42,5.42,5.42,0
1992/7/29,5.42,5.42,5.42,5.42,0
1992/7/30,5.42,5.42,5.42,5.42,0
1992/7/31,5.42,5.42,5.42,5.42,0
1992/8/3,5.42,5.42,5.42,5.42,0
1992/8/4,5.4347,5.4347,5.4347,5.4347,0.0027
1992/8/5,5.4347,5.4347,5.4347,5.4347,0
1992/8/6,5.4486,5.4486,5.4486,5.4486,0.0026
1992/8/7,5.4486,5.4486,5.4486,5.4486,0
1992/8/10,5.4486,5.4486,5.4486,5.4486,0
1992/8/11,5.4451,5.4451,5.4451,5.4451,-0.0006
1992/8/12,5.4451,5.4451,5.4451,5.4451,0
1992/8/13,5.4451,5.4451,5.4451,5.4451,0
1992/8/14,5.4412,5.4412,5.4412,5.4412,-0.0007
1992/8/17,5.4412,5.4412,5.4412,5.4412,0
1992/8/18,5.4412,5.4412,5.4412,5.4412,0
1992/8/19,5.4412,5.4412,5.4412,5.4412,0
1992/8/20,5.4412,5.4412,5.4412,5.4412,0
1992/8/21,5.43,5.43,5.43,5.43,-0.0021
1992/8/24,5.4064,5.4064,5.4064,5.4064,-0.0043
1992/8/25,5.4064,5.4064,5.4064,5.4064,0
1992/8/26,5.4064,5.4064,5.4064,5.4064,0
1992/8/27,5.4064,5.4064,5.4064,5.4064,0
1992/8/28,5.4064,5.4064,5.4064,5.4064,0
1992/8/31,5.4064,5.4064,5.4064,5.4064,0
1992/9/1,5.4064,5.4064,5.4064,5.4064,0
1992/9/2,5.3989,5.3989,5.3989,5.3989,-0.0014
1992/9/3,5.4301,5.4301,5.4301,5.4301,0.0058
1992/9/4,5.4651,5.4651,5.4651,5.4651,0.0064
1992/9/7,5.4651,5.4651,5.4651,5.4651,0
1992/9/8,5.4651,5.4651,5.4651,5.4651,0
1992/9/9,5.4651,5.4651,5.4651,5.4651,0
1992/9/10,5.4988,5.4988,5.4988,5.4988,0.0062
1992/9/11,5.5028,5.5028,5.5028,5.5028,0.0007
1992/9/14,5.5098,5.5098,5.5098,5.5098,0.0013
1992/9/15,5.5098,5.5098,5.5098,5.5098,0
1992/9/16,5.52,5.52,5.52,5.52,0.0019
1992/9/17,5.5253,5.5253,5.5253,5.5253,0.001
1992/9/18,5.515,5.515,5.515,5.515,-0.0019
1992/9/21,5.524,5.524,5.524,5.524,0.0016
1992/9/22,5.521,5.521,5.521,5.521,-0.0005
1992/9/23,5.521,5.521,5.521,5.521,0
1992/9/24,5.519,5.519,5.519,5.519,-0.0004
1992/9/25,5.519,5.519,5.519,5.519,0
1992/9/28,5.519,5.519,5.519,5.519,0
1992/9/29,5.5089,5.5089,5.5089,5.5089,-0.0018
1992/9/30,5.5002,5.5002,5.5002,5.5002,-0.0016
1992/10/1,5.5002,5.5002,5.5002,5.5002,0
1992/10/2,5.5002,5.5002,5.5002,5.5002,0
1992/10/5,5.5002,5.5002,5.5002,5.5002,0
1992/10/6,5.5118,5.5118,5.5118,5.5118,0.0021
1992/10/7,5.5278,5.5278,5.5278,5.5278,0.0029
1992/10/8,5.5318,5.5318,5.5318,5.5318,0.0007
1992/10/9,5.54,5.54,5.54,5.54,0.0015
1992/10/12,5.54,5.54,5.54,5.54,0
1992/10/13,5.54,5.54,5.54,5.54,0
1992/10/14,5.54,5.54,5.54,5.54,0
1992/10/15,5.54,5.54,5.54,5.54,0
1992/10/16,5.54,5.54,5.54,5.54,0
1992/10/19,5.54,5.54,5.54,5.54,0
1992/10/20,5.5495,5.5495,5.5495,5.5495,0.0017
1992/10/21,5.5515,5.5515,5.5515,5.5515,0.0004
1992/10/22,5.5515,5.5515,5.5515,5.5515,0
1992/10/23,5.5515,5.5515,5.5515,5.5515,0
1992/10/26,5.5515,5.5515,5.5515,5.5515,0
1992/10/27,5.5555,5.5555,5.5555,5.5555,0.0007
1992/10/28,5.5555,5.5555,5.5555,5.5555,0
1992/10/29,5.5555,5.5555,5.5555,5.5555,0
1992/10/30,5.5525,5.5525,5.5525,5.5525,-0.0005
1992/11/2,5.5545,5.5545,5.5545,5.5545,0.0004
1992/11/3,5.565,5.565,5.565,5.565,0.0019
1992/11/4,5.565,5.565,5.565,5.565,0
1992/11/5,5.565,5.565,5.565,5.565,0
1992/11/6,5.565,5.565,5.565,5.565,0
1992/11/9,5.565,5.565,5.565,5.565,0
1992/11/10,5.5802,5.5802,5.5802,5.5802,0.0027
1992/11/11,5.5802,5.5802,5.5802,5.5802,0
1992/11/12,5.5802,5.5802,5.5802,5.5802,0
1992/11/13,5.5742,5.5742,5.5742,5.5742,-0.0011
1992/11/16,5.5742,5.5742,5.5742,5.5742,0
1992/11/17,5.5742,5.5742,5.5742,5.5742,0
1992/11/18,5.5742,5.5742,5.5742,5.5742,0
1992/11/19,5.61,5.61,5.61,5.61,0.0064
1992/11/20,5.66,5.66,5.66,5.66,0.0089
1992/11/23,5.66,5.66,5.66,5.66,0
